rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
144,"spotify:track:6wHpLMmp98aHcV8L1JFrj8","Alex Warren","Eternity","Atlantic Records",60,106,3,"19184"
145,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",1,156,154,"19117"
146,"spotify:track:7dXZnGGBn9Kfu8NCnrRl3w","Skusta Clee","Kalimutan Ka","Saucy Island",86,102,17,"19116"
147,"spotify:track:1WmBVbFmLt0w6zPP37TeCG","PinkPantheress","Illegal","Warner Records",67,120,6,"19109"
148,"spotify:track:6ouhsRJ7gExB7LCYjITk4Y","Addison Rae","Diet Pepsi","Columbia",22,-1,27,"19078"
149,"spotify:track:4M70OqsMnH6GwzEFtYAF5o","d4vd","Feel It","Darkroom/Interscope Records",43,125,29,"18985"
150,"spotify:track:4FeczSomVWVyU4FW7xDeAI","A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan","Tere Bina","Sony Music Entertainment India Pvt. Ltd.",133,169,9,"18956"
151,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",4,149,50,"18937"
152,"spotify:track:0ug5NqcwcFR2xrfTkc7k8e","Taylor Swift","Style","Taylor Swift",28,155,51,"18888"
153,"spotify:track:6MrLkXsMmHaYt680fhJUAq","sombr","12 to 12","Warner Records",153,-1,1,"18816"
154,"spotify:track:0FDzzruyVECATHXKHFs9eJ","Coldplay","A Sky Full of Stars","Parlophone UK",9,123,71,"18809"
155,"spotify:track:1Ae2O8GhTe5KiDrrurzm41","Karan Aujla, Ikky","At Peace","WM Canada",135,170,6,"18729"
156,"spotify:track:4Qm7r3ImER8S2Ori1gLMAf","Anuv Jain, AP Dhillon","Afsos","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain, AP DHILLON INC/Republic Records)",16,176,27,"18727"
157,"spotify:track:7y6RcmZyMDZ49yVupz7JdO","Travis Scott","DUMBO","Cactus Jack / Epic",25,81,4,"18676"
158,"spotify:track:5PetOhEX9N0oyBB0Keqobv","Faheem Abdullah, Duha Shah, Vaibhav Pani, Hyder Dar","Ehsaas","Universal Music India Pvt Ltd.",140,140,3,"18379"
159,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",2,153,77,"18211"
160,"spotify:track:5daE0LYn2yQquJ9BUTma2f","Job Kurian, Mridula Warrier","Kannodu - Live","Job Kurian Productions",43,144,14,"18077"
161,"spotify:track:5O2P9iiztwhomNh8xkR9lJ","One Direction","Night Changes","Syco Music",6,145,184,"18044"
162,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Polydor Records",75,164,146,"18020"
163,"spotify:track:2nMeu6UenVvwUktBCpLMK9","Lana Del Rey","Young And Beautiful","Polydor Records",143,147,11,"17954"
164,"spotify:track:49t3uvN9hUNefdvtaD6HBj","Yb Wasg'ood, Ariis","LUNA BALA - Slowed","void",31,150,12,"17834"
165,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino Recording Co",28,158,203,"17761"
166,"spotify:track:6393yGahSJ9slVdOwSxOVR","Chappell Roan","Pink Pony Club","Chappell Roan PS/ Island",55,186,27,"17725"
167,"spotify:track:2esZG2XFtuoWWA9AfDvSxy","FloyyMenor, Cris MJ","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",4,168,70,"17720"
168,"spotify:track:0133cEuPQ9SQcqHqjgFtbS","M.H.R, JOKER390P","Munthirichar","Universal Music India Pvt Ltd.",74,154,14,"17651"
169,"spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze","Top Dawg Entertainment/RCA Records",15,160,136,"17598"
170,"spotify:track:70LcF31zb1H0PyJoS1Sx1r","Radiohead","Creep","XL Recordings",170,188,9,"17594"
171,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",14,171,223,"17573"
172,"spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7","Justin Bieber, Nicki Minaj","Beauty And A Beat","RBMG/Def Jam",142,177,20,"17566"
173,"spotify:track:142PiXzA84lmEw2RstFHFa","Ariana Grande","supernatural","Republic Records",31,172,18,"17352"
174,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",21,180,348,"17306"
175,"spotify:track:43iIQbw5hx986dUEZbr3eN","Laufey","From The Start","Laufey",25,-1,64,"17264"
176,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",36,192,322,"17259"
177,"spotify:track:3USxtqRwSYz57Ewm6wWRMp","Glass Animals","Heat Waves","Polydor Records",1,162,229,"17235"
178,"spotify:track:44LaY2y6wRRlSRjsqbKnuU","Maanu, Annural Khalid, Abdullah Siddiqui","Jhol - Acoustic","Maanu",68,181,14,"17185"
179,"spotify:track:0KKkJNfGyhkQ5aFogxQAPU","Bruno Mars","That's What I Like","Atlantic Records",21,-1,75,"17136"
180,"spotify:track:5UJbgR4XF4y1DvbkxEqe8S","Tate McRae","Sports car","RCA Records Label",31,193,28,"17101"
181,"spotify:track:5K6f4gciCEFTZkKTooU5AZ","Earl Agustin","Tibok","Vicor Music",12,178,21,"17085"
182,"spotify:track:06IkOr83qPqa3yYvrIjgxp","Amiel Sol","Sa Bawat Sandali","Ivory Music",33,191,26,"17024"
183,"spotify:track:6czM6UMQD9qE5GAUp68oud","Justin Bieber, Chance the Rapper","Confident","RBMG/Def Jam",150,174,15,"16966"
184,"spotify:track:0NUqi0ps17YpLUC3kgsZq0","PARTYNEXTDOOR, Drake, Yebba","DIE TRYING","OVO Sound",21,161,25,"16944"
185,"spotify:track:7J1uxwnxfQLu4APicE5Rnj","Michael Jackson","Billie Jean","Epic",185,-1,1,"16942"
186,"spotify:track:78nx0HDJIFD5xDq2L5420Z","Calvin Harris, Clementine Douglas","Blessings","Columbia",134,198,7,"16927"
187,"spotify:track:3AD73lKeY2c9JhsHRqWkOw","Travis Scott","KICK OUT","Cactus Jack / Epic",33,132,4,"16927"
188,"spotify:track:567e29TDzLwZwfDuEpGTwo","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,-1,195,"16847"
189,"spotify:track:7BRD7x5pt8Lqa1eGYC4dzj","Billie Eilish","CHIHIRO","Darkroom/Interscope Records",8,185,64,"16840"
190,"spotify:track:6LxSe8YmdPxy095Ux6znaQ","Drake","Headlines","Cash Money Records/Young Money Ent./Universal Rec.",179,179,3,"16835"
191,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",6,-1,184,"16793"
192,"spotify:track:4llK75pXNWZz6KAho2Gp16","Maroon 5","She Will Be Loved - Radio Mix","Interscope Records*",143,-1,20,"16720"
193,"spotify:track:50kpGaPAhYJ3sGmk6vplg0","Justin Bieber","Love Yourself","RBMG/Def Jam",143,182,37,"16674"
194,"spotify:track:0t3pcqgBjuAVBgY2oEUIlH","Chris Brown, Bryson Tiller","It Depends (feat. Bryson Tiller)","Chris Brown Entertainment/RCA Records",138,138,2,"16655"
195,"spotify:track:1dGr1c8CrMLDpV6mPbImSI","Taylor Swift","Lover","Taylor Swift",6,-1,124,"16644"
196,"spotify:track:11gZL0HigsqfzjTHOpdFjE","Nakama, Mc Staff","MENTE MÁ","void",196,197,2,"16599"
197,"spotify:track:0Gz4Q1Bmyef5yA0G6LIIQZ","2hollis","poster boy","2hollis",197,-1,1,"16567"
198,"spotify:track:12VH4g5pTMZmrUVzfJq7F7","PARTYNEXTDOOR","M a k e I t T o T h e M o r n i n g","OVO Sound",37,-1,38,"16527"
199,"spotify:track:0LqbLHWFiy0qTfpk1Q1Ggc","KATSEYE","Gameboy","HYBE/Geffen",91,-1,5,"16439"
200,"spotify:track:2XHzzp1j4IfTNp1FTn7YFg","Lil Wayne, Drake, Future","Love Me","CM/Republic",144,190,25,"16392"
