rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
174,"spotify:track:51rfRCiUSvxXlCSCfIztBy","Gracie Abrams","I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",11,-1,45,"2252951"
175,"spotify:track:45mVT3DCE7AATXgESSdfee","Tyler, The Creator, Madison McFerrin","Don't You Worry Baby (feat. Madison McFerrin)","Columbia",27,52,3,"2247452"
176,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit - Remastered","Geffen",114,186,74,"2242488"
177,"spotify:track:2374M0fQpWi3dLnB54qaLX","TOTO","Africa","Columbia",143,171,34,"2240148"
178,"spotify:track:7w6PJe5KBPyvuRYxFkPssC","Ozzy Osbourne","No More Tears","Epic",49,49,3,"2239359"
179,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",2,159,122,"2237034"
180,"spotify:track:6jbYpRPTEFl1HFKHk1IC0m","Tyler, The Creator, Lola Young","Like Him (feat. Lola Young)","Columbia",11,163,40,"2233001"
181,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",3,188,140,"2230269"
182,"spotify:track:1ShRHPAiiIrh0arZbSFmx1","The Marías","Heavy","Nice Life/Atlantic",115,-1,7,"2229513"
183,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",14,176,31,"2227140"
184,"spotify:track:3kXoKlD84c6OmIcOLfrfEs","Earth, Wind & Fire","September","Columbia/Legacy",53,189,41,"2225423"
185,"spotify:track:63Pi2NAx5yCgeLhCTOrEou","Imogen Heap","Headlock","Megaphonic",38,185,37,"2224344"
186,"spotify:track:5AEOqLsRJFAoSS4ay4Jzao","Nirvana","Come As You Are - Remastered","Geffen",164,193,13,"2222606"
187,"spotify:track:5eFxwmqKrHpSQDOEIFYlgY","Three Days Grace","Animal I Have Become","Gun",169,169,3,"2221692"
188,"spotify:track:2uqYupMHANxnwgeiXTZXzd","Dasha","Austin (Boots Stop Workin')","Warner Records",20,165,64,"2220960"
189,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",3,-1,66,"2216563"
190,"spotify:track:2tgQaL85WoRfgEa4hFQgrE","Tyler Childers","Feathered Indians","Hickman Holler Records",114,148,53,"2212716"
191,"spotify:track:0rCFRyEy4WXjRXNpO80Dzs","Bailey Zimmerman","Fall In Love","Warner Music Nashville/Elektra",81,-1,27,"2203401"
192,"spotify:track:2nLtzopw4rPReszdYBJU6h","Linkin Park","Numb","Warner Records",53,-1,13,"2202708"
193,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",1,195,130,"2201506"
194,"spotify:track:7wEs4bYaStkU6SsLZWaXH0","$uicideboy$","GREY+GREY+GREY","G59 Records",194,-1,1,"2197290"
195,"spotify:track:7FAFkQQZFeNwOFzTrSDFIh","Mac Miller, Empire Of The Sun","The Spins","Rostrum Records",60,166,187,"2186811"
196,"spotify:track:0qRR9d89hIS0MHRkQ0ejxX","Daryl Hall & John Oates","Rich Girl","RCA Records Label",57,177,49,"2186684"
197,"spotify:track:5mCPDVBb16L4XQwDdbRUpz","Drake","Passionfruit","Cash Money Records/Young Money Ent./Universal Rec.",1,-1,140,"2185292"
198,"spotify:track:2gam98EZKrF9XuOkU13ApN","Nelly Furtado, Timbaland","Promiscuous","Mosley / Geffen",142,183,19,"2184321"
199,"spotify:track:6GG4yyk3UATdBfTHVgI8PB","Luke Combs","Ain't No Love In Oklahoma (From Twisters: The Album)","Atlantic Records",17,175,64,"2183911"
200,"spotify:track:01p5urrGw5fuFCcfT7PBgc","Justin Bieber","GO BABY","JRC Entertainment, LLC / ILH Production Co. LLC / Def Jam Recordings",7,116,4,"2174695"
