rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
144,"spotify:track:6MQYhSIrh9vwztmM6mwkzQ","Kid Yugi, Night Skinny, Artie 5ive","Porto il Commerciale (feat. Artie 5ive)","Universal Music Italia srL.",35,157,68,"385148"
145,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",23,168,30,"383428"
146,"spotify:track:4I2SWtTgB08SICbqN6983B","ANNA, Lazza","BBE (feat. Lazza)","Universal Music Italia srL.",4,167,54,"383404"
147,"spotify:track:0adrbI6meVUfb7BLAYuIg0","333 Mob, Lazza, Low Kidd","AMICI COME PRIMA","Warner Music",16,99,5,"381221"
148,"spotify:track:4M6eMu2CMR9MxO2c3MQgaI","Cesare Cremonini","Logico #1","Universal Music Italia srL.",74,147,10,"380172"
149,"spotify:track:1ISBaQv84k6KigpiNztFEb","Tony Boy, Lazza","Step (feat. Lazza)","Warner Music",15,170,7,"377486"
150,"spotify:track:6wZ7mF7MuHAWQscy6tKjp7","Rose Villain","fuorilegge","Warner Music",5,-1,23,"376128"
151,"spotify:track:0YI32qkEhhUjoGVMGXDm8b","Artie 5ive, ANNA","ANELLI E COLLANE (feat. ANNA)","Trenches Records Ent.",10,131,98,"375333"
152,"spotify:track:75Y6WgUldQN8mipAVLy8KJ","Olly, Juli","Quei ricordi là","Epic",15,153,41,"370739"
153,"spotify:track:5BZsQlgw21vDOAjoqkNgKb","Justin Bieber","DAISIES","JRC Entertainment, LLC / ILH Production Co. LLC / Def Jam Recordings",97,150,4,"369579"
154,"spotify:track:1ailkFmIM9eWlfqFd6OpuJ","Giorgia","L'UNICA","Epic",148,172,5,"369354"
155,"spotify:track:30yZdVYOfemHG7uuntz7HH","ANNA","TONIGHT","Universal Music Italia srL.",30,159,54,"369118"
156,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",20,187,51,"368758"
157,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",19,154,77,"368034"
158,"spotify:track:2w5wtWq30yTkNSG9YjMFvW","Ultimo","Pianeti","Honiro",20,119,157,"367097"
159,"spotify:track:3PYYiqmhooCNCGiiPTM5zS","Elisa, Calcutta ","Se Piovesse Il Tuo Nome - con Calcutta","Universal Music Italia srL.",60,195,46,"366978"
160,"spotify:track:6cGhVnQAJRxGVsltCU06vF","Guè","Vibe","Universal Music Italia srL.",4,176,30,"365908"
161,"spotify:track:05wb6MEyJeG2z1MVCIXxC8","Sfera Ebbasta, Marracash","15 Piani","Universal Music Italia srL.",1,163,90,"365078"
162,"spotify:track:2E32Pv8w20r6ZH4oFecxOf","Geolier, Sfera Ebbasta","X CASO (feat. Sfera Ebbasta)","Columbia",1,162,90,"364807"
163,"spotify:track:7iTTQvztpfrDneVSX9IGBD","Luchè, Sfera Ebbasta","Stamm Fort (feat. Sfera Ebbasta)","Universal Music Italia srL.",1,158,68,"364673"
164,"spotify:track:2ceJa7d62wQ3eRBK589ALG","Shiva, Kid Yugi","Gotham (feat. Kid Yugi)","Milano Ovest",2,136,47,"364513"
165,"spotify:track:2SsY5k7UWFqgye3PUMG3Oq","Chappell Roan","The Subway","Chappell Roan PS/ Island",165,-1,1,"363729"
166,"spotify:track:6D6tK55Dywt5qtJeUvQtVO","Tony Boy","2000 Pensieri","Warner Music",23,182,6,"361728"
167,"spotify:track:6GLmGfALwjzCaOiHwgfU7g","Ultimo","Ti dedico il silenzio","Honiro",35,111,103,"359542"
168,"spotify:track:5iSHLCuc0K3pUW16b7sSP4","Luchè","Torna Da Me","Universal Music Italia srL.",33,192,51,"359116"
169,"spotify:track:7BeZyW4hVjeCocSLwDrCME","Geolier, Michelangelo","I P’ ME, TU P’ TE","Warner Music",1,171,76,"357910"
170,"spotify:track:3w73qvCSGWPCx7w1UMIh6e","Capo Plaza","Lo So Che","Warner Music",34,110,37,"356964"
171,"spotify:track:3updsM93OIK4A1wGa7a5ys","Fabri Fibra, Thegiornalisti","Pamplona","Universal Music Italia srL.",4,196,54,"353589"
172,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",5,152,85,"352759"
173,"spotify:track:6RJW9DiBr1RDjgT4GdCSp7","Geolier, Dat Boi Dee, ROOM9","FERRARI (from ""Uonderbois"")","Warner Music",62,120,32,"351995"
174,"spotify:track:347HJzwbn0cmrxJUmAXj5c","Geolier, Dardust","MAI PER SEMPRE","Warner Music",9,-1,12,"350356"
175,"spotify:track:0vUhEAJIaTGqBJfDsOZoNt","The Kolors, Elodie","Pensare Male (con Elodie)","Universal Music Italia srL.",39,-1,31,"349394"
176,"spotify:track:0DBTgt9K0UEwRvGlhIhBkJ","Tananai, Annalisa","STORIE BREVI","Universal Music Italia srL.",5,-1,50,"349079"
177,"spotify:track:42wdz3j7gstgUuhoFLCXqd","FloyyMenor","PELIGROSA","FloyyMenor under exclusive license to UnitedMasters LLC",41,-1,47,"348583"
178,"spotify:track:2wAmparvQdtQemzY9I8PKv","Don Miguelo","Y Que Fue?","EMDP Music",71,184,13,"348573"
179,"spotify:track:093RgZ7RXHZwIrxZhZYX4Q","Capo Plaza, Sfera Ebbasta, DrefGold","Tesla (feat. Sfera Ebbasta & DrefGold)","WMI Italy",1,-1,99,"346713"
180,"spotify:track:0bKDQionn4VKcgNKbs4SWX","Pinguini Tattici Nucleari","Pastello Bianco","RCA Records Label",2,151,166,"346142"
181,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",78,-1,23,"344811"
182,"spotify:track:3mMjLv3IyxlEKmXg3JxCI5","Pinguini Tattici Nucleari","Rubami la Notte","Columbia",5,185,95,"342943"
183,"spotify:track:4z9xPVz2Sii4dhM7yhxOpj","Geolier, Sfera Ebbasta, Dardust","IO T’O GIUR’ (feat. Sfera Ebbasta)","Warner Music",7,116,58,"341714"
184,"spotify:track:0bhreLyBJhKKtiGOZuKAYx","Sfera Ebbasta, Shiva","MOLECOLE SPRITE","Universal Music Italia srL.",7,-1,16,"338466"
185,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",116,161,111,"338056"
186,"spotify:track:4Wcrw9554hxM1Gk8Pl4Cyi","Coez","È sempre bello","Warner Music",1,183,105,"337261"
187,"spotify:track:2uXlHCUbq9OMUwx3hrk06o","Vance Joy","Riptide","Atlantic Records",97,-1,32,"336643"
188,"spotify:track:4hJSzUREpdDo8uhgEflbHr","Vasco Rossi","Sally","Universal Music Italia srL.",130,-1,7,"336125"
189,"spotify:track:5EeDZPNPIjEtEZsHMkX1m7","Kid Yugi","Donna","Universal Music Italia srL.",3,-1,36,"335463"
